date,iso_a3,country_number,currency_code,name,local_price,dollar_price,dollar_ex,usa_price,dollar_ex_implied,over_under_valued
2013-07-01,VEN,862,VEF,Venezuela,45.0,7.15182530474722,6.2921,4.18,10.76555023923445,71.09629915663214
2013-07-01,EGY,818,EGP,Egypt,16.75,2.38973341988686,7.00915,4.18,4.007177033492823,-42.829344021845394
2013-07-01,COL,170,COP,Colombia,8600.0,4.47683498178032,1921.0,4.18,2057.416267942584,7.10131535359626
2013-07-01,CRI,188,CRC,Costa Rica,2150.0,4.31142527698401,498.675,4.18,514.354066985646,3.144145382392538
2013-07-01,PAK,586,PKR,Pakistan,300.0,2.99895036737142,100.035,4.18,71.77033492822967,-28.254775900205253
2013-07-01,SAU,682,SAR,Saudi Arabia,10.0,2.66652445202923,3.7502,4.18,2.3923444976076556,-36.207548994516145
2013-07-01,LKA,144,LKR,Sri Lanka,370.0,2.82874617737003,130.8,4.18,88.51674641148325,-32.32664647440119
2013-07-01,UKR,804,UAH,Ukraine,19.0,2.3298589822195,8.155,4.18,4.545454545454546,-44.26174683685412
2013-07-01,URY,858,UYU,Uruguay,105.0,4.97984349063315,21.085,4.18,25.119617224880386,19.13501173763521
2013-07-01,ARE,784,AED,UAE,12.0,3.26708412741628,3.673,4.18,2.870813397129187,-21.840092645543507
2013-07-01,IND,356,INR,India,90.0,1.50050016672224,59.98,4.18,21.5311004784689,-64.10286682482678
2014-01-01,ARG,32,ARS,Argentina,21.0,3.03413400758534,6.92125,4.24,4.952830188679245,-28.440235670157186
2014-01-01,AUS,36,AUD,Australia,5.05,4.47354249877067,1.128859288,4.24,1.1910377358490565,5.508077801195066
2014-01-01,BRA,76,BRL,Brazil,12.4,5.24745561879774,2.36305,4.24,2.9245283018867925,23.760745726361797
2014-01-01,GBR,826,GBP,Britain,2.79,4.62679649988317,0.603009015,4.24,0.6580188679245282,9.122558959508797
2014-01-01,CAN,124,CAD,Canada,5.54,5.01312098452629,1.1051,4.24,1.3066037735849056,18.233985484110548
2014-01-01,CHL,152,CLP,Chile,2000.0,3.69037734108313,541.95,4.24,471.6981132075471,-12.962798559360255
2014-01-01,CHN,156,CNY,China,16.6,2.74321220233669,6.0513,4.24,3.915094339622642,-35.30159900149321
2014-01-01,CZE,203,CZK,Czech Republic,70.45,3.47321507804258,20.2838,4.24,16.61556603773585,-18.08455004616566
2014-01-01,DNK,208,DKK,Denmark,28.5,5.18049950921584,5.5014,4.24,6.721698113207546,22.181592198486676
2014-01-01,HKG,344,HKD,Hong Kong,18.0,2.32023047622731,7.75785,4.24,4.245283018867925,-45.277583107846574
2014-01-01,HUN,348,HUF,Hungary,860.0,3.85482461556529,223.09705,4.24,202.83018867924528,-9.08432510459225
2014-01-01,IDN,360,IDR,Indonesia,27939.0,2.30140032948929,12140.0,4.24,6589.3867924528295,-45.72169034223369
2014-01-01,ISR,376,ILS,Israel,17.5,5.01691416776561,3.4882,4.24,4.127358490566038,18.323447352962496
2014-01-01,JPN,392,JPY,Japan,310.0,2.97376372967528,104.245,4.24,73.11320754716981,-29.86406297935651
2014-01-01,MYS,458,MYR,Malaysia,7.4,2.2265683767113,3.3235,4.24,1.7452830188679245,-47.48659488888448
2014-01-01,MEX,484,MXN,Mexico,37.0,2.77512141156176,13.33275,4.24,8.726415094339622,-34.54902331222275
2014-01-01,NZL,554,NZD,New Zealand,5.5,4.5718749992285,1.203007519,4.24,1.2971698113207546,7.827240547841874
2014-01-01,POL,616,PLN,Poland,9.2,2.99830530569678,3.0684,4.24,2.1698113207547167,-29.285252224132552
2014-01-01,RUS,643,RUB,Russia,89.0,2.62233255007108,33.93925,4.24,20.99056603773585,-38.152534196436726
2014-01-01,SGP,702,SGD,Singapore,4.6,3.59698166321304,1.27885,4.24,1.0849056603773584,-15.165526811013152
2014-01-01,ZAF,710,ZAR,South Africa,23.5,2.16039309961251,10.87765,4.24,5.542452830188679,-49.04733255630877
2014-01-01,KOR,410,KRW,South Korea,3700.0,3.46669165183173,1067.3,4.24,872.6415094339623,-18.23840443793101
2014-01-01,SWE,752,SEK,Sweden,40.7,6.28751071734781,6.47315,4.24,9.599056603773585,48.29034710725975
2014-01-01,CHE,756,CHF,Switzerland,6.5,7.14246469974177,0.91005,4.24,1.5330188679245282,68.45435612598519
2014-01-01,TWN,158,TWD,Taiwan,79.0,2.61927654918604,30.161,4.24,18.632075471698112,-38.224609689008616
2014-01-01,THA,764,THB,Thailand,96.0,2.92015209125475,32.875,4.24,22.641509433962263,-31.128488413803
2014-01-01,USA,840,USD,United States,4.24,4.24,1.0,4.24,1.0,-0.0
2014-01-01,PHL,608,PHP,Philippines,135.0,2.98474463851426,45.23,4.24,31.839622641509433,-29.60507928032404
2014-01-01,NOR,578,NOK,Norway,48.0,7.79543479849613,6.15745,4.24,11.320754716981131,83.85459430415403
2014-01-01,PER,604,PEN,Peru,10.0,3.56315695706396,2.8065,4.24,2.3584905660377355,-15.963279314529299
2014-01-01,TUR,792,TRY,Turkey,8.5,3.75848422542062,2.26155,4.24,2.0047169811320753,-11.35650411743826
2014-01-01,VEN,862,VEF,Venezuela,45.0,7.15182530474722,6.2921,4.24,10.61320754716981,68.67512511196281
2014-01-01,EGY,818,EGP,Egypt,16.93,2.43212182157736,6.961,4.24,3.9929245283018866,-42.63863628355284
2014-01-01,COL,170,COP,Colombia,8600.0,4.33731172410663,1982.795,4.24,2028.3018867924527,2.2950878327034685
2014-01-01,CRI,188,CRC,Costa Rica,2150.0,4.28355116353204,501.92,4.24,507.0754716981132,1.0271500833027414
2014-01-01,PAK,586,PKR,Pakistan,320.0,3.03562111653939,105.415,4.24,75.47169811320754,-28.405162345769075
2014-01-01,SAU,682,SAR,Saudi Arabia,11.0,2.9330204778157,3.7504,4.24,2.594339622641509,-30.824988730761802
2014-01-01,LKA,144,LKR,Sri Lanka,350.0,2.67584097859327,130.8,4.24,82.54716981132076,-36.890542957705854
2014-01-01,UKR,804,UAH,Ukraine,19.0,2.26757369614512,8.379,4.24,4.481132075471698,-46.51948829846404
2014-01-01,URY,858,UYU,Uruguay,105.0,4.911131898971,21.38,4.24,24.764150943396224,15.828582522900959
2014-01-01,ARE,784,AED,UAE,12.0,3.26708412741628,3.673,4.24,2.830188679245283,-22.946129070370734
2014-01-01,IND,356,INR,India,95.0,1.53609831029186,61.845,4.24,22.40566037735849,-63.771266266701446
2014-07-01,ARG,32,ARS,Argentina,21.0,2.5707727620505,8.16875,4.29,4.895104895104895,-40.075226991829894
2014-07-01,AUS,36,AUD,Australia,5.1,4.81414500013119,1.059378145,4.29,1.1888111888111887,12.217832170890098
2014-07-01,BRA,76,BRL,Brazil,13.0,5.85519648688211,2.22025,4.29,3.0303030303030303,36.48476659398852
2014-07-01,GBR,826,GBP,Britain,2.89,4.92513799618893,0.586785589,4.29,0.6736596736596737,14.805081496245421
2014-07-01,CAN,124,CAD,Canada,5.64,5.25115218099716,1.07405,4.29,1.3146853146853146,22.404479743523552
2014-07-01,CHL,152,CLP,Chile,2100.0,3.72248023540256,564.14,4.29,489.5104895104895,-13.228898941665278
2014-07-01,CHN,156,CNY,China,16.9,2.72655405514415,6.1983,4.29,3.939393939393939,-36.44396141855123
2014-07-01,CZE,203,CZK,Czech Republic,70.45,3.45551484473482,20.3877,4.29,16.42191142191142,-19.45186842109987
2014-07-01,DNK,208,DKK,Denmark,28.5,5.14551888495703,5.5388,4.29,6.643356643356643,19.942165150513524
2014-07-01,HKG,344,HKD,Hong Kong,18.8,2.42566560651317,7.75045,4.29,4.382284382284382,-43.45767816985617
2014-07-01,HUN,348,HUF,Hungary,860.0,3.76687180787727,228.30615,4.29,200.46620046620046,-12.194130352511113
2014-07-01,IDN,360,IDR,Indonesia,27939.0,2.42842242503259,11505.0,4.29,6512.5874125874125,-43.39341666590689
2014-07-01,ISR,376,ILS,Israel,17.5,5.12625227019743,3.4138,4.29,4.0792540792540795,19.4930599113621
2014-07-01,JPN,392,JPY,Japan,370.0,3.6442430808628,101.53,4.29,86.24708624708624,-15.05260883769699
2014-07-01,MYS,458,MYR,Malaysia,7.63,2.40883977900553,3.1675,4.29,1.7785547785547786,-43.84988860126982
2014-07-01,MEX,484,MXN,Mexico,42.0,3.24761937900878,12.93255,4.29,9.79020979020979,-24.29791657322191
2014-07-01,NZL,554,NZD,New Zealand,5.7,4.94475000069227,1.152737752,4.29,1.3286713286713288,15.262237778374498
2014-07-01,POL,616,PLN,Poland,9.2,2.99537670117862,3.0714,4.29,2.1445221445221443,-30.177699273225755
2014-07-01,RUS,643,RUB,Russia,89.0,2.55473666836504,34.83725,4.29,20.745920745920746,-40.44902870943962
2014-07-01,SGP,702,SGD,Singapore,4.7,3.79644588045234,1.238,4.29,1.0955710955710956,-11.504758031413932
2014-07-01,ZAF,710,ZAR,South Africa,24.5,2.33011555471016,10.5145,4.29,5.7109557109557105,-45.68495210465823
2014-07-01,KOR,410,KRW,South Korea,4100.0,4.00488400488401,1023.75,4.29,955.7109557109557,-6.646060492214345
2014-07-01,SWE,752,SEK,Sweden,40.7,5.95377413692218,6.836,4.29,9.487179487179487,38.782613914269845
2014-07-01,CHE,756,CHF,Switzerland,6.16,6.82624113475177,0.9024,4.29,1.435897435897436,59.1198399709038
2014-07-01,TWN,158,TWD,Taiwan,79.0,2.63491428190248,29.982,4.29,18.414918414918414,-38.580086668939984
2014-07-01,THA,764,THB,Thailand,99.0,3.11516677155444,31.78,4.29,23.076923076923077,-27.38538994045603
2014-07-01,USA,840,USD,United States,4.29,4.29,1.0,4.29,1.0,-0.0
2014-07-01,PHL,608,PHP,Philippines,160.0,3.70327508390233,43.205,4.29,37.2960372960373,-13.676571470808241
2014-07-01,NOR,578,NOK,Norway,48.0,7.75782651560455,6.1873,4.29,11.188811188811188,80.83511691385885
2014-07-01,PER,604,PEN,Peru,10.0,3.58680057388809,2.788,4.29,2.331002331002331,-16.391595014263583
2014-07-01,TUR,792,TRY,Turkey,9.25,4.42319187089062,2.09125,4.29,2.156177156177156,3.1047056151658703
2014-07-01,VEN,862,VEF,Venezuela,75.0,6.81818181818182,11.0,4.29,17.482517482517483,58.9319771137953
2014-07-01,EGY,818,EGP,Egypt,16.93,2.36781560968105,7.15005,4.29,3.946386946386946,-44.80616294449765
2014-07-01,COL,170,COP,Colombia,8600.0,4.65456119936135,1847.65,4.29,2004.6620046620046,8.497930055043135
2014-07-01,CRI,188,CRC,Costa Rica,2150.0,4.00148892611204,537.3,4.29,501.16550116550115,-6.725199857528164
2014-07-01,PAK,586,PKR,Pakistan,300.0,3.04012971220105,98.68,4.29,69.93006993006993,-29.134505543098975
2014-07-01,SAU,682,SAR,Saudi Arabia,11.0,2.93305958110576,3.75035,4.29,2.564102564102564,-31.63031279473746
2014-07-01,LKA,144,LKR,Sri Lanka,350.0,2.6870369659514,130.255,4.29,81.58508158508158,-37.365105688778485
2014-07-01,UKR,804,UAH,Ukraine,19.0,1.6260162601626,11.685,4.29,4.428904428904429,-62.097523073132834
2014-07-01,URY,858,UYU,Uruguay,113.0,4.91946016543317,22.97,4.29,26.34032634032634,14.6727311289784
2014-07-01,ARE,784,AED,UAE,13.0,3.53929295816828,3.67305,4.29,3.0303030303030303,-17.49899864409604
2014-07-01,IND,356,INR,India,105.0,1.74741528156269,60.08875,4.29,24.475524475524477,-59.26770905448278
2014-07-01,VNM,704,VND,Vietnam,60000.0,2.82618935468676,21230.0,4.29,13986.013986013986,-34.12146026371179
2015-01-01,ARG,32,ARS,Argentina,28.0,3.2520325203252,8.61,4.29,6.526806526806527,-24.195046146265653
2015-01-01,AUS,36,AUD,Australia,5.3,4.31870499892076,1.227219734,4.29,1.2354312354312353,0.66911419395701
2015-01-01,BRA,76,BRL,Brazil,13.5,5.20682672837721,2.59275,4.29,3.1468531468531467,21.37125240972506
2015-01-01,GBR,826,GBP,Britain,2.89,4.36823499740308,0.661594443,4.29,0.6736596736596737,1.8236596131255167
2015-01-01,CAN,124,CAD,Canada,5.7,4.63961580725245,1.22855,4.29,1.3286713286713288,8.14955261660728
2015-01-01,CHL,152,CLP,Chile,2100.0,3.34669354645928,627.485,4.29,489.5104895104895,-21.988495420529652
2015-01-01,CHN,156,CNY,China,17.2,2.76905739354423,6.2115,4.29,4.0093240093240095,-35.45320760969155
2015-01-01,CZE,203,CZK,Czech Republic,70.45,2.91920897516911,24.13325,4.29,16.42191142191142,-31.95317074197872
2015-01-01,DNK,208,DKK,Denmark,34.5,5.37600897559759,6.4174,4.29,8.041958041958042,25.31489453607445
2015-01-01,HKG,344,HKD,Hong Kong,18.8,2.42538396537377,7.75135,4.29,4.382284382284382,-43.46424323138057
2015-01-01,HUN,348,HUF,Hungary,860.0,3.16883108269562,271.39345,4.29,200.46620046620046,-26.13447359683866
2015-01-01,IDN,360,IDR,Indonesia,27939.0,2.23870192307692,12480.0,4.29,6512.5874125874125,-47.81580598888291
2015-01-01,ISR,376,ILS,Israel,17.5,4.44822896940889,3.93415,4.29,4.0792540792540795,3.6883209652422977
2015-01-01,JPN,392,JPY,Japan,370.0,3.14185029507918,117.765,4.29,86.24708624708624,-26.763396385100624
2015-01-01,MYS,458,MYR,Malaysia,7.63,2.11035818005808,3.6155,4.29,1.7785547785547786,-50.80750163034771
2015-01-01,MEX,484,MXN,Mexico,49.0,3.34985472568792,14.6275,4.29,11.421911421911421,-21.914808259022923
2015-01-01,NZL,554,NZD,New Zealand,5.9,4.49255500105261,1.313283866,4.29,1.3752913752913754,4.721561796098039
2015-01-01,POL,616,PLN,Poland,9.2,2.48205902983867,3.7066,4.29,2.1445221445221443,-42.14314615760686
2015-01-01,RUS,643,RUB,Russia,89.0,1.36446563539639,65.227,4.29,20.745920745920746,-68.1942742331845
2015-01-01,SGP,702,SGD,Singapore,4.7,3.5254847541537,1.33315,4.29,1.0955710955710956,-17.820868201545547
2015-01-01,ZAF,710,ZAR,South Africa,25.5,2.22149624305782,11.47875,4.29,5.944055944055944,-48.2168707911929
2015-01-01,KOR,410,KRW,South Korea,4100.0,3.78473183790271,1083.3,4.29,955.7109557109557,-11.777812636300588
2015-01-01,SWE,752,SEK,Sweden,40.7,4.96859530363977,8.19145,4.29,9.487179487179487,15.818072345915413
2015-01-01,CHE,756,CHF,Switzerland,6.5,7.54366622178379,0.86165,4.29,1.5151515151515151,75.84303547281554
2015-01-01,TWN,158,TWD,Taiwan,79.0,2.50849395103674,31.493,4.29,18.414918414918414,-41.526947528281156
2015-01-01,THA,764,THB,Thailand,99.0,3.03634411900015,32.605,4.29,23.076923076923077,-29.222747808854233
2015-01-01,USA,840,USD,United States,4.29,4.29,1.0,4.29,1.0,-0.0
2015-01-01,PHL,608,PHP,Philippines,163.0,3.67034451700068,44.41,4.29,37.995337995338,-14.444183752897999
2015-01-01,NOR,578,NOK,Norway,48.0,6.29714660544441,7.6225,4.29,11.188811188811188,46.78663415954332
2015-01-01,PER,604,PEN,Peru,10.0,3.32446808510638,3.008,4.29,2.331002331002331,-22.506571442741652
2015-01-01,TUR,792,TRY,Turkey,9.25,3.96408750991022,2.33345,4.29,2.156177156177156,-7.597027741020545
2015-01-01,VEN,862,VEF,Venezuela,132.0,2.53348713391591,52.1021,4.29,30.76923076923077,-40.94435585277605
2015-01-01,EGY,818,EGP,Egypt,16.93,2.3033856912538,7.35005,4.29,3.946386946386946,-46.308025844899745
2015-01-01,COL,170,COP,Colombia,7900.0,3.34040879838307,2364.98,4.29,1841.4918414918416,-22.134993044683615
2015-01-01,CRI,188,CRC,Costa Rica,2150.0,4.01052062153743,536.09,4.29,501.16550116550115,-6.514670826633373
2015-01-01,PAK,586,PKR,Pakistan,300.0,2.97811088499528,100.735,4.29,69.93006993006993,-30.580165850925766
2015-01-01,SAU,682,SAR,Saudi Arabia,11.0,2.92794591285368,3.7569,4.29,2.564102564102564,-31.749512520893187
2015-01-01,LKA,144,LKR,Sri Lanka,350.0,2.65402843601896,131.875,4.29,81.58508158508158,-38.1345352909334
2015-01-01,UKR,804,UAH,Ukraine,19.0,1.20085956263431,15.822,4.29,4.428904428904429,-72.00793560292992
2015-01-01,URY,858,UYU,Uruguay,113.0,4.62640736949846,24.425,4.29,26.34032634032634,7.841663624672823
2015-01-01,ARE,784,AED,UAE,13.0,3.53929295816828,3.67305,4.29,3.0303030303030303,-17.49899864409604
2015-01-01,IND,356,INR,India,116.25,1.88671589710298,61.615,4.29,27.097902097902097,-56.020608459138046
2015-01-01,VNM,704,VND,Vietnam,60000.0,2.80636108512629,21380.0,4.29,13986.013986013986,-34.58365768936395
2015-07-01,ARG,32,ARS,Argentina,28.0,3.06513409961686,9.135,4.29,6.526806526806527,-28.55165268958372
2015-07-01,AUS,36,AUD,Australia,5.3,3.92226499999019,1.35126005,4.29,1.2354312354312353,-8.57191142214
2015-07-01,BRA,76,BRL,Brazil,13.5,4.28251939029613,3.15235,4.29,3.1468531468531467,-0.17437318657045342
2015-07-01,GBR,826,GBP,Britain,2.89,4.51244600294302,0.640450877,4.29,0.6736596736596737,5.185221513823257
2015-07-01,CAN,124,CAD,Canada,5.85,4.53593859036985,1.2897,4.29,1.3636363636363635,5.732834274355536
2015-07-01,CHL,152,CLP,Chile,2100.0,3.26873686668223,642.45,4.29,489.5104895104895,-23.805667443304625
2015-07-01,CHN,156,CNY,China,17.0,2.73787283385943,6.2092,4.29,3.9627039627039626,-36.18012042285701
2015-07-01,CZE,203,CZK,Czech Republic,70.0,2.83374996204799,24.70225,4.29,16.317016317016318,-33.94522232988364
2015-07-01,DNK,208,DKK,Denmark,34.59,5.07851212368137,6.81105,4.29,8.062937062937063,18.38023598324874
2015-07-01,HKG,344,HKD,Hong Kong,19.2,2.47716364762347,7.7508,4.29,4.475524475524475,-42.25725763115452
2015-07-01,HUN,348,HUF,Hungary,900.0,3.18158582964093,282.8778,4.29,209.7902097902098,-25.837160148230154
2015-07-01,IDN,360,IDR,Indonesia,30500.0,2.28558582187418,13344.5,4.29,7109.5571095571095,-46.72294121505407
2015-07-01,ISR,376,ILS,Israel,17.5,4.63165138221711,3.77835,4.29,4.0792540792540795,7.963901683382413
2015-07-01,JPN,392,JPY,Japan,370.0,2.98543591398717,123.935,4.29,86.24708624708624,-30.40941925437831
2015-07-01,MYS,458,MYR,Malaysia,7.65,2.00972021542099,3.8065,4.29,1.7832167832167833,-53.15337493191164
2015-07-01,MEX,484,MXN,Mexico,49.0,3.1131371209835,15.73975,4.29,11.421911421911421,-27.432701142575834
2015-07-01,NZL,554,NZD,New Zealand,5.9,3.90963499998182,1.509092281,4.29,1.3752913752913754,-8.866317016740787
2015-07-01,POL,616,PLN,Poland,9.6,2.5439898240407,3.7736,4.29,2.2377622377622375,-40.69953790114911
2015-07-01,RUS,643,RUB,Russia,107.0,1.88330546510605,56.815,4.29,24.941724941724942,-56.10010570848378
2015-07-01,SGP,702,SGD,Singapore,4.7,3.43969555035129,1.3664,4.29,1.0955710955710956,-19.820616541928025
2015-07-01,ZAF,710,ZAR,South Africa,26.0,2.0943167492982,12.41455,4.29,6.0606060606060606,-51.181427755286656
2015-07-01,KOR,410,KRW,South Korea,4300.0,3.76038478355925,1143.5,4.29,1002.3310023310023,-12.345343040576973
2015-07-01,SWE,752,SEK,Sweden,43.7,5.12751315611928,8.52265,4.29,10.186480186480187,19.52245119159166
2015-07-01,CHE,756,CHF,Switzerland,6.5,6.82199832073888,0.9528,4.29,1.5151515151515151,59.020939877363055
2015-07-01,TWN,158,TWD,Taiwan,79.0,2.54674403610574,31.02,4.29,18.414918414918414,-40.63533715371239
2015-07-01,THA,764,THB,Thailand,108.0,3.16831683168317,34.0875,4.29,25.174825174825173,-26.146460799926153
2015-07-01,USA,840,USD,United States,4.29,4.29,1.0,4.29,1.0,-0.0
2015-07-01,PHL,608,PHP,Philippines,163.0,3.6051976776334,45.2125,4.29,37.995337995338,-15.962758097123587
2015-07-01,NOR,578,NOK,Norway,46.0,5.6493358960031,8.14255,4.29,10.722610722610723,31.686151421983567
2015-07-01,PER,604,PEN,Peru,10.0,3.14119679597927,3.1835,4.29,2.331002331002331,-26.778629464352722
2015-07-01,TUR,792,TRY,Turkey,10.25,3.8742109838606,2.6457,4.29,2.3892773892773893,-9.692051658260981
2015-07-01,VEN,862,VEF,Venezuela,132.0,0.67005076142132,197.0,4.29,30.76923076923077,-84.38110113237016
2015-07-01,EGY,818,EGP,Egypt,16.93,2.16218287239545,7.83005,4.29,3.946386946386946,-49.59946684392889
2015-07-01,COL,170,COP,Colombia,7900.0,2.91631289453284,2708.9,4.29,1841.4918414918416,-32.02067844911804
2015-07-01,CRI,188,CRC,Costa Rica,2150.0,4.03150196887306,533.3,4.29,501.16550116550115,-6.025595131164218
2015-07-01,PAK,586,PKR,Pakistan,350.0,3.44149459193707,101.7,4.29,81.58508158508158,-19.77868084062775
2015-07-01,SAU,682,SAR,Saudi Arabia,12.0,3.19953073549213,3.75055,4.29,2.797202797202797,-25.418863974542482
2015-07-01,LKA,144,LKR,Sri Lanka,350.0,2.61486738886814,133.85,4.29,81.58508158508158,-39.047380212863956
2015-07-01,UKR,804,UAH,Ukraine,34.0,1.54897494305239,21.95,4.29,7.925407925407925,-63.89335797080672
2015-07-01,URY,858,UYU,Uruguay,113.0,4.13238251965624,27.345,4.29,26.34032634032634,-3.6740671408800885
2015-07-01,ARE,784,AED,UAE,13.0,3.53938931921208,3.67295,4.29,3.0303030303030303,-17.49675246591894
2015-07-01,IND,356,INR,India,116.25,1.83272899259026,63.43,4.29,27.097902097902097,-57.27904446176557
2015-07-01,VNM,704,VND,Vietnam,60000.0,2.75103163686382,21810.0,4.29,13986.013986013986,-35.87338841809268
2016-01-01,ARG,32,ARS,Argentina,33.0,2.3897025544472,13.80925,4.29,7.6923076923076925,-44.29597775181351
2016-01-01,AUS,36,AUD,Australia,5.3,3.74365500098421,1.415728746,4.29,1.2354312354312353,-12.73531466237281
2016-01-01,BRA,76,BRL,Brazil,13.5,3.35420393559928,4.0248,4.29,3.1468531468531467,-21.813428074608755
2016-01-01,GBR,826,GBP,Britain,2.89,4.22185650232012,0.684532977,4.29,0.6736596736596737,-1.588426519344488
2016-01-01,CAN,124,CAD,Canada,5.84,4.14419528810673,1.4092,4.29,1.3613053613053612,-3.39871123294343
2016-01-01,CHL,152,CLP,Chile,2100.0,2.93618002978125,715.215,4.29,489.5104895104895,-31.55757506337402
2016-01-01,CHN,156,CNY,China,17.6,2.68366320026837,6.5582,4.29,4.102564102564103,-37.44374824549263
2016-01-01,CZE,203,CZK,Czech Republic,75.0,2.98279523707257,25.1442,4.29,17.482517482517483,-30.470973494811993
2016-01-01,DNK,208,DKK,Denmark,30.0,4.32245515452777,6.9405,4.29,6.993006993006993,0.7565304085727753
2016-01-01,HKG,344,HKD,Hong Kong,19.2,2.4766683650764,7.75235,4.29,4.475524475524475,-42.268802678871886
2016-01-01,HUN,348,HUF,Hungary,900.0,3.07504073147702,292.67905,4.29,209.7902097902098,-28.32072886999949
2016-01-01,IDN,360,IDR,Indonesia,30500.0,2.18677182290733,13947.5,4.29,7109.5571095571095,-49.02629783432795
2016-01-01,ISR,376,ILS,Israel,16.9,4.28819730782406,3.94105,4.29,3.939393939393939,-0.04202079664203939
2016-01-01,JPN,392,JPY,Japan,370.0,3.11854692570273,118.645,4.29,86.24708624708624,-27.306598468467914
2016-01-01,MYS,458,MYR,Malaysia,8.0,1.82128628343768,4.3925,4.29,1.8648018648018647,-57.54577427884201
2016-01-01,MEX,484,MXN,Mexico,49.0,2.81015670924914,17.43675,4.29,11.421911421911421,-34.49518160258408
2016-01-01,NZL,554,NZD,New Zealand,5.9,3.91228999917255,1.508068165,4.29,1.3752913752913754,-8.804428923716767
2016-01-01,POL,616,PLN,Poland,9.6,2.37171727153692,4.0477,4.29,2.2377622377622375,-44.71521511568947
2016-01-01,RUS,643,RUB,Russia,114.0,1.52702431183444,74.655,4.29,26.573426573426573,-64.40502769616694
2016-01-01,SGP,702,SGD,Singapore,4.7,3.27013393633675,1.43725,4.29,1.0955710955710956,-23.773101717091972
2016-01-01,ZAF,710,ZAR,South Africa,28.0,1.77061101889179,15.81375,4.29,6.526806526806527,-58.72701587664832
2016-01-01,KOR,410,KRW,South Korea,4300.0,3.59006470465456,1197.75,4.29,1002.3310023310023,-16.31550805001024
2016-01-01,SWE,752,SEK,Sweden,45.0,5.23143277318251,8.60185,4.29,10.48951048951049,21.94481988770427
2016-01-01,CHE,756,CHF,Switzerland,6.5,6.44329896907217,1.0088,4.29,1.5151515151515151,50.19344916252133
2016-01-01,TWN,158,TWD,Taiwan,69.0,2.07634322856326,33.2315,4.29,16.083916083916083,-51.60039094258133
2016-01-01,THA,764,THB,Thailand,112.0,3.09221424627278,36.22,4.29,26.107226107226108,-27.920413839795387
2016-01-01,USA,840,USD,United States,4.29,4.29,1.0,4.29,1.0,-0.0
2016-01-01,PHL,608,PHP,Philippines,131.0,2.78590036684566,47.0225,4.29,30.536130536130536,-35.06059750942519
2016-01-01,NOR,578,NOK,Norway,46.8,5.21468803797363,8.97465,4.29,10.909090909090908,21.55449971966492
2016-01-01,PER,604,PEN,Peru,10.0,2.92568753657109,3.418,4.29,2.331002331002331,-31.802155324683124
2016-01-01,TUR,792,TRY,Turkey,10.25,3.40576820839979,3.0096,4.29,2.3892773892773893,-20.61146367366462
2016-01-01,VEN,862,VEF,Venezuela,132.0,0.66432274812203,198.6986,4.29,30.76923076923077,-84.51462125589674
2016-01-01,EGY,818,EGP,Egypt,16.93,2.16218287239545,7.83005,4.29,3.946386946386946,-49.59946684392889
2016-01-01,COL,170,COP,Colombia,7900.0,2.42785580380467,3253.9,4.29,1841.4918414918416,-43.40662461993787
2016-01-01,CRI,188,CRC,Costa Rica,2150.0,4.01681457262961,535.25,4.29,501.16550116550115,-6.367958679962415
2016-01-01,PAK,586,PKR,Pakistan,300.0,2.86027553987701,104.885,4.29,69.93006993006993,-33.326910492377436
2016-01-01,SAU,682,SAR,Saudi Arabia,12.0,3.19633486934981,3.7543,4.29,2.797202797202797,-25.493359688815577
2016-01-01,LKA,144,LKR,Sri Lanka,350.0,2.42971190558834,144.05,4.29,81.58508158508158,-43.363358844094705
2016-01-01,UKR,804,UAH,Ukraine,36.0,1.54175588865096,23.35,4.29,8.391608391608392,-64.06163429718033
2016-01-01,URY,858,UYU,Uruguay,113.0,3.74358124896472,30.185,4.29,26.34032634032634,-12.737033823666255
2016-01-01,ARE,784,AED,UAE,13.0,3.53924477961395,3.6731,4.29,3.0303030303030303,-17.5001216873205
2016-01-01,IND,356,INR,India,127.0,1.90112645484825,66.8025,4.29,29.603729603729604,-55.68469802218539
2016-01-01,VNM,704,VND,Vietnam,60000.0,2.67052409035273,22467.5,4.29,13986.013986013986,-37.75002120389903
2016-07-01,ARG,32,ARS,Argentina,50.0,3.3478406427854,14.935,4.5,11.11111111111111,-25.603541271435482
2016-07-01,AUS,36,AUD,Australia,5.75,4.30473750039754,1.335737661,4.5,1.2777777777777777,-4.3391666578323935
2016-07-01,BRA,76,BRL,Brazil,15.5,4.78181060944948,3.24145,4.5,3.4444444444444446,6.2624579877661235
2016-07-01,GBR,826,GBP,Britain,2.99,3.94022199859098,0.758840492,4.5,0.6644444444444445,-12.439511142422743
2016-07-01,CAN,124,CAD,Canada,6.0,4.60475825019187,1.303,4.5,1.3333333333333333,2.327961115374766
2016-07-01,CHL,152,CLP,Chile,2300.0,3.53237498464185,651.12,4.5,511.1111111111111,-21.502778119070054
2016-07-01,CHN,156,CNY,China,18.6,2.78526504941599,6.678,4.5,4.133333333333334,-38.10522112408904
2016-07-01,CZE,203,CZK,Czech Republic,75.0,3.05541919332859,24.54655,4.5,16.666666666666668,-32.10179570380901
2016-07-01,DNK,208,DKK,Denmark,30.0,4.43974160703847,6.75715,4.5,6.666666666666667,-1.3390753991451065
